Date,Portfolio_Value
2014-11-24,139140.6869099832
2014-11-25,140166.1830418089
2014-11-26,139848.28099131433
2014-11-28,140325.08933767182
2014-12-01,140720.89383160812
2014-12-02,140439.05654833838
2014-12-03,140575.13181005337
2014-12-04,141427.4667030745
2014-12-05,143020.69238348387
2014-12-08,142754.31879481932
2014-12-09,143149.62635710323
2014-12-10,141826.98922354248
2014-12-11,140972.39275137044
2014-12-12,142154.18787621497
2014-12-15,142108.95979593135
2014-12-16,139884.9860791307
2014-12-17,139853.08749746776
2014-12-18,138374.3045283996
2014-12-19,138525.80668827414
2014-12-22,138775.71408602933
2014-12-23,138607.81464480798
2014-12-24,138643.5871955219
2014-12-26,139253.1824940121
2014-12-29,138047.03396786435
2014-12-30,136493.72339791153
2014-12-31,136697.36545342987
2015-01-02,137180.00542767253
2015-01-05,137609.08160261664
2015-01-06,138420.84447649788
2015-01-07,137856.98647989135
2015-01-08,139281.93783623766
2015-01-09,139965.54941473418
2015-01-12,138283.96334714472
2015-01-13,138209.6340782977
2015-01-14,138920.577368627
2015-01-15,136469.58749227616
2015-01-16,136165.71880911908
2015-01-20,136603.5713425405
2015-01-21,136433.65310651786
2015-01-22,136238.34285814746
2015-01-23,138691.18876726073
2015-01-26,138450.1273868411
2015-01-27,138207.64572883528
2015-01-28,137336.50507423966
2015-01-29,136884.2088112878
2015-01-30,138193.8621835748
2015-02-02,137411.8957485194
2015-02-03,138087.1602179664
2015-02-04,138685.59384007374
2015-02-05,137947.91745068989
2015-02-06,129189.39964027848
2015-02-09,130085.4400416478
2015-02-10,129596.05450296272
2015-02-11,129778.14502618772
2015-02-12,139149.64080738885
2015-02-13,139063.7946970922
2015-02-17,137870.06095676526
2015-02-18,138050.54231151383
2015-02-19,140103.45892504643
2015-02-20,140483.1569414221
2015-02-23,142317.95117345947
2015-02-24,142317.95117345947
2015-02-25,142317.95117345947
2015-02-26,142317.95117345947
2015-02-27,142317.95117345947
2015-03-02,142317.95117345947
2015-03-03,142317.95117345947
2015-03-04,142317.95117345947
2015-03-05,142317.95117345947
2015-03-06,142317.95117345947
2015-03-09,142317.95117345947
2015-03-10,142317.95117345947
2015-03-11,142317.95117345947
2015-03-12,142317.95117345947
2015-03-13,142317.95117345947
2015-03-16,142317.95117345947
2015-03-17,142317.95117345947
2015-03-18,142317.95117345947
2015-03-19,142317.95117345947
2015-03-20,142317.95117345947
2015-03-23,142317.95117345947
2015-03-24,142317.95117345947
2015-03-25,142317.95117345947
2015-03-26,142317.95117345947
2015-03-27,142317.95117345947
2015-03-30,142317.95117345947
2015-03-31,142317.95117345947
2015-04-01,142317.95117345947
2015-04-02,142317.95117345947
2015-04-06,143053.58203023675
2015-04-07,143452.56051504597
2015-04-08,143348.08731028886
2015-04-09,144178.16485010623
2015-04-10,143298.30231140298
2015-04-13,143080.21164042992
2015-04-14,143632.39885307773
2015-04-15,143923.51466500323
2015-04-16,144256.82249211584
2015-04-17,143206.8717845211
2015-04-20,143486.58362072107
2015-04-21,142602.8139490806
2015-04-22,142053.17364405753
2015-04-23,140262.78111813322
2015-04-24,139984.44721732428
2015-04-27,139601.10662169085
2015-04-28,140494.8585371963
2015-04-29,141018.84804017917
2015-04-30,142239.62431592826
2015-05-01,137385.57370959606
2015-05-04,138545.01871166204
2015-05-05,139606.82148174383
2015-05-06,139249.15069849213
2015-05-07,138314.9772044784
2015-05-08,137884.7930240106
2015-05-11,136816.2771638845
2015-05-12,137319.078126074
2015-05-13,138754.39665694794
2015-05-14,137997.1586821272
2015-05-15,138592.89126046075
2015-05-18,138375.89023700624
2015-05-19,138289.1053632102
2015-05-20,136910.56177080615
2015-05-21,136697.7036982969
2015-05-22,131058.93081526362
2015-05-26,132033.29044813997
2015-05-27,132451.3636394635
2015-05-28,133614.70546694438
2015-05-29,134267.6453339741
2015-06-01,134085.46415222602
2015-06-02,133998.5105875648
2015-06-03,135215.52864570974
2015-06-04,135124.98691836128
2015-06-05,134013.53484170872
2015-06-08,134969.1372691177
2015-06-09,134973.3709732414
2015-06-10,133588.1092902646
2015-06-11,134167.0140088938
2015-06-12,133497.41108293564
2015-06-15,132884.81470556516
2015-06-16,132626.51376134314
2015-06-17,132872.4661940733
2015-06-18,132744.8253342737
2015-06-19,133177.54367132328
2015-06-22,132902.16678700293
2015-06-23,132732.49093320058
2015-06-24,132339.13601116458
2015-06-25,131415.59333516256
2015-06-26,130882.76200710415
2015-06-29,132236.67210239204
2015-06-30,130644.83147778269
2015-07-01,132809.85592265497
2015-07-02,132778.37708334642
2015-07-06,133053.78276341257
2015-07-07,132807.66872033433
2015-07-08,133204.29778035352
2015-07-09,133894.5328156596
2015-07-10,131934.57549905952
2015-07-13,130311.78003023416
2015-07-14,133255.9707613816
2015-07-15,132774.67150668858
2015-07-16,131398.0290931676
2015-07-17,130648.60202025199
2015-07-20,131732.46686953946
2015-07-21,130748.75302549265
2015-07-22,130180.16158481057
2015-07-23,128409.8459075252
2015-07-24,131113.82487574854
2015-07-27,131408.48077046033
2015-07-28,130827.45529018596
2015-07-29,131195.24191781413
2015-07-30,130709.7021691148
2015-07-31,120548.34993670604
2015-08-03,119175.18752167754
2015-08-04,117865.34193759311
2015-08-05,116511.51513598236
2015-08-06,119517.07503097608
2015-08-07,119761.66941903334
2015-08-10,120468.00107935142
2015-08-11,119515.86353249293
2015-08-12,119788.07290141212
2015-08-13,119382.69691899218
2015-08-14,119049.64128528658
2015-08-17,118482.59611473171
2015-08-18,117848.04598231202
2015-08-19,117352.23376875151
2015-08-20,119465.80804538887
2015-08-21,121955.61715675339
2015-08-24,124889.19005572611
2015-08-25,124239.52995922118
2015-08-26,121517.55517890173
2015-08-27,120429.02255822053
2015-08-28,121251.62001727197
2015-08-31,121442.93887524329
2015-09-01,123198.82570487783
2015-09-02,122218.02731719795
2015-09-03,122796.71346436098
2015-09-04,123165.3632275086
2015-09-08,122400.686533059
2015-09-09,122071.58353519105
2015-09-10,120147.95229015451
2015-09-11,119872.09217148548
2015-09-14,120299.77826555751
2015-09-15,119290.06675723802
2015-09-16,115290.97134529776
2015-09-17,111711.83786533326
2015-09-18,111942.86413039728
2015-09-21,112245.54535294084
2015-09-22,112407.92866132343
2015-09-23,114246.02904115643
2015-09-24,115406.2351421829
2015-09-25,116611.27762821561
2015-09-28,118516.30498520895
2015-09-29,121896.03703626084
2015-09-30,119317.95053057297
2015-10-01,117255.23098415081
2015-10-02,116349.86706929022
2015-10-05,116762.17220055795
2015-10-06,117788.66405495637
2015-10-07,118046.1525534483
2015-10-08,118941.86433691386
2015-10-09,117334.45046637645
2015-10-12,116180.55216685797
2015-10-13,114972.42565164519
2015-10-14,119178.96170371534
2015-10-15,119178.96170371532
2015-10-16,119178.96170371532
2015-10-19,119178.96170371532
2015-10-20,119178.96170371532
2015-10-21,119178.96170371532
2015-10-22,119178.96170371532
2015-10-23,119178.96170371532
2015-10-26,119178.96170371532
2015-10-27,119178.96170371532
2015-10-28,119178.96170371532
2015-10-29,119178.96170371532
2015-10-30,119178.96170371532
2015-11-02,119178.96170371532
2015-11-03,119178.96170371532
2015-11-04,119178.96170371532
2015-11-05,119178.96170371532
2015-11-06,119178.96170371532
2015-11-09,119178.96170371532
2015-11-10,119178.96170371532
2015-11-11,119178.96170371532
2015-11-12,119178.96170371532
2015-11-13,119178.96170371532
2015-11-16,119178.96170371532
2015-11-17,118941.22266348184
2015-11-18,120565.03871380133
2015-11-19,121549.21416230232
2015-11-20,120436.5170132283
2015-11-23,119902.18471085298
2015-11-24,118464.8053067503
2015-11-25,119655.42035805204
2015-11-27,119523.80728539874
2015-11-30,119805.00084192585
2015-12-01,120624.12254564189
2015-12-02,120138.61205492893
2015-12-03,120229.74984816558
2015-12-04,120552.47164348557
2015-12-07,120301.84548333284
2015-12-08,120953.31399451438
2015-12-09,120936.62516872986
2015-12-10,120666.80673702346
2015-12-11,120517.1668436369
2015-12-14,119986.77242778924
2015-12-15,126482.87249190104
2015-12-16,126482.87249190104
2015-12-17,126482.87249190104
2015-12-18,126482.87249190104
2015-12-21,126482.87249190104
2015-12-22,126482.87249190104
2015-12-23,126482.87249190104
2015-12-24,126482.87249190104
2015-12-28,126482.87249190104
2015-12-29,126482.87249190104
2015-12-30,126482.87249190104
2015-12-31,126482.87249190104
2016-01-04,126482.87249190104
2016-01-05,126482.87249190104
2016-01-06,126482.87249190104
2016-01-07,126482.87249190104
2016-01-08,126482.87249190104
2016-01-11,126482.87249190104
2016-01-12,126482.87249190104
2016-01-13,126482.87249190104
2016-01-14,126482.87249190104
2016-01-15,126482.87249190104
2016-01-19,126482.87249190104
2016-01-20,126482.87249190104
2016-01-21,126482.87249190104
2016-01-22,126482.87249190104
2016-01-25,126482.87249190104
2016-01-26,126482.87249190104
2016-01-27,122891.96610100035
2016-01-28,121612.530767043
2016-01-29,121421.42071956584
2016-02-01,123081.97996592091
2016-02-02,121384.31380140505
2016-02-03,117900.65631421945
2016-02-04,119668.51329099495
2016-02-05,115822.23009709218
2016-02-08,114422.95220889522
2016-02-09,114725.06390633146
2016-02-10,116274.8292184252
2016-02-11,122494.33570559921
2016-02-12,120371.82007603423
2016-02-16,121603.69780394126
2016-02-17,124402.82990621065
2016-02-18,122277.20816784864
2016-02-19,123145.65515840174
2016-02-22,121565.08742554906
2016-02-23,120550.66382785863
2016-02-24,120233.34857414385
2016-02-25,119894.55620204529
2016-02-26,120404.19933220005
2016-02-29,120212.54082755808
2016-03-01,121474.84905723517
2016-03-02,120674.10380326939
2016-03-03,121760.13204591587
2016-03-04,121468.58116065159
2016-03-07,119356.1199663823
2016-03-08,119343.73909500027
2016-03-09,119893.51700232188
2016-03-10,122210.56019272386
2016-03-11,124687.66084582555
2016-03-14,125600.37239902125
2016-03-15,125263.93300478903
2016-03-16,123862.71191007421
2016-03-17,121780.8375293503
2016-03-18,120306.44044450551
2016-03-21,120938.84426943857
2016-03-22,119724.03309835092
2016-03-23,120047.91355992612
2016-03-24,119179.02064988884
2016-03-28,117719.8034582047
2016-03-29,118937.97860034126
2016-03-30,118237.92975817033
2016-03-31,118302.79774617724
2016-04-01,118136.38892101255
2016-04-04,116785.064431226
2016-04-05,116386.21542507946
2016-04-06,116967.12608181874
2016-04-07,115502.31502970989
2016-04-08,115373.02753588159
2016-04-11,114780.52643763908
2016-04-12,115723.57813898631
2016-04-13,116896.80968313251
2016-04-14,118233.72574469508
2016-04-15,118166.3408226757
2016-04-18,118957.1882572323
2016-04-19,116817.0405454872
2016-04-20,117570.41651621787
2016-04-21,117723.82426789796
2016-04-22,117222.44061397793
2016-04-25,116693.20812899934
2016-04-26,117787.99448311926
2016-04-27,117775.44387307396
2016-04-28,117638.62650005563
2016-04-29,122775.24425140013
2016-05-02,122775.24425140013
2016-05-03,122775.24425140013
2016-05-04,122775.24425140013
2016-05-05,122775.24425140013
2016-05-06,122775.24425140013
2016-05-09,122775.24425140013
2016-05-10,122775.24425140013
2016-05-11,122775.24425140013
2016-05-12,122775.24425140013
2016-05-13,122775.24425140013
2016-05-16,122775.24425140013
2016-05-17,122775.24425140013
2016-05-18,122775.24425140013
2016-05-19,122775.24425140013
2016-05-20,122775.24425140013
2016-05-23,122775.24425140013
2016-05-24,122775.24425140013
2016-05-25,122775.24425140013
2016-05-26,122775.24425140013
2016-05-27,122775.24425140013
2016-05-31,122775.24425140013
2016-06-01,122775.24425140013
2016-06-02,122775.24425140013
2016-06-03,122775.24425140013
2016-06-06,122775.24425140013
2016-06-07,122775.24425140013
2016-06-08,122775.24425140013
2016-06-09,122775.24425140013
2016-06-10,122775.24425140013
2016-06-13,122775.24425140013
2016-06-14,122775.24425140013
2016-06-15,122775.24425140013
2016-06-16,122775.24425140013
2016-06-17,123009.35476006001
2016-06-20,123976.34827767339
2016-06-21,124031.65218922903
2016-06-22,124441.08354742403
2016-06-23,124530.21213736193
2016-06-24,121544.21370032697
2016-06-27,120288.32254318052
2016-06-28,121039.10105707523
2016-06-29,122100.84715553722
2016-06-30,122047.53612453034
2016-07-01,122725.25969021834
2016-07-05,121645.60450510045
2016-07-06,121974.20445175166
2016-07-07,122884.97396794302
2016-07-08,123166.35329670808
2016-07-11,123933.1651865467
2016-07-12,124764.89317285306
2016-07-13,125252.7627663442
2016-07-14,125154.03591720083
2016-07-15,124673.38516020784
2016-07-18,125313.46851026456
2016-07-19,125619.48296622219
2016-07-20,126178.04703903152
2016-07-21,126238.24089154528
2016-07-22,126537.93305802373
2016-07-25,127071.77199342076
2016-07-26,127801.09367984801
2016-07-27,127801.09367984801
2016-07-28,127801.09367984801
2016-07-29,127801.09367984801
2016-08-01,127801.09367984801
2016-08-02,127801.09367984801
2016-08-03,127801.09367984801
2016-08-04,127801.09367984801
2016-08-05,127801.09367984801
2016-08-08,127801.09367984801
2016-08-09,127801.09367984801
2016-08-10,127801.09367984801
2016-08-11,127801.09367984801
2016-08-12,127801.09367984801
2016-08-15,127801.09367984801
2016-08-16,127801.09367984801
2016-08-17,127801.09367984801
2016-08-18,127801.09367984801
2016-08-19,127801.09367984801
2016-08-22,127801.09367984801
2016-08-23,127801.09367984801
2016-08-24,127801.09367984801
2016-08-25,127801.09367984801
2016-08-26,127801.09367984801
2016-08-29,127801.09367984801
2016-08-30,127511.7815845791
2016-08-31,127851.42014235223
2016-09-01,129923.16616189302
2016-09-02,129000.80184111821
2016-09-06,130207.16883242712
2016-09-07,130307.210349031
2016-09-08,130427.74597925707
2016-09-09,130278.20306349176
2016-09-12,130278.20306349176
2016-09-13,130278.20306349176
2016-09-14,130278.20306349176
2016-09-15,130278.20306349176
2016-09-16,130278.20306349176
2016-09-19,130278.20306349176
2016-09-20,130278.20306349176
2016-09-21,130278.20306349176
2016-09-22,130648.23202259373
2016-09-23,132215.8786733431
2016-09-26,132243.70526876414
2016-09-27,134534.90884256014
2016-09-28,134534.90884256014
2016-09-29,134534.90884256014
2016-09-30,135819.25292294152
2016-10-03,135192.3700385703
2016-10-04,132710.46264143038
2016-10-05,132971.42824006377
2016-10-06,133030.3280576164
2016-10-07,133343.17728419235
2016-10-10,132702.16778471635
2016-10-11,132738.70705195423
2016-10-12,132146.143989272
2016-10-13,132318.0193342446
2016-10-14,131238.15148718117
2016-10-17,130635.36657558905
2016-10-18,129939.07447411185
2016-10-19,128866.99919560543
2016-10-20,128864.86896138731
2016-10-21,127067.82095760036
2016-10-24,127684.26447721187
2016-10-25,125580.57725672655
2016-10-26,127079.93031886968
2016-10-27,126292.29355440797
2016-10-28,123330.4350692212
2016-10-31,124519.40014128009
2016-11-01,125957.3960782328
2016-11-02,128223.80630978402
2016-11-03,127344.71228388994
2016-11-04,127255.89641462285
2016-11-07,127779.15449489793
2016-11-08,127978.5550335951
2016-11-09,129017.03540485306
2016-11-10,131145.46347623208
2016-11-11,132832.8837199797
2016-11-14,133159.53776572063
2016-11-15,131027.77199519318
2016-11-16,129650.23712264991
2016-11-17,129157.86686477328
2016-11-18,129749.3800555821
2016-11-21,128743.66575340129
2016-11-22,128262.17922038991
2016-11-23,129076.71836554422
2016-11-25,129037.24301759762
2016-11-28,129429.45544695844
2016-11-29,130000.55039656021
2016-11-30,130200.81831621802
2016-12-01,131705.8939075516
2016-12-02,132203.785682566
2016-12-05,132203.785682566
2016-12-06,132203.785682566
2016-12-07,132203.785682566
2016-12-08,132203.785682566
2016-12-09,132203.785682566
2016-12-12,132203.785682566
2016-12-13,132203.785682566
2016-12-14,132203.785682566
2016-12-15,132203.785682566
2016-12-16,132203.785682566
2016-12-19,132203.785682566
2016-12-20,132203.785682566
2016-12-21,132203.785682566
2016-12-22,131653.83450843877
2016-12-23,131509.7673036808
2016-12-27,131314.4229981917
2016-12-28,131533.53354095542
2016-12-29,131699.03359534958
2016-12-30,131242.65435517122
2017-01-03,130951.89170853721
2017-01-04,131600.0082895438
2017-01-05,132372.72447397324
2017-01-06,133192.94453094417
2017-01-09,134037.75007530765
2017-01-10,134477.55423815374
2017-01-11,133750.52413187496
2017-01-12,134383.39787843078
2017-01-13,134862.3115992208
2017-01-17,134778.0976507946
2017-01-18,134759.82532691347
2017-01-19,134401.67355252552
2017-01-20,135093.61192505772
2017-01-23,135126.49347312783
2017-01-24,136199.8174882317
2017-01-25,136286.60204537824
2017-01-26,136466.2062083991
2017-01-27,136664.80568243584
2017-01-30,137157.4902350654
2017-01-31,137157.4902350654
2017-02-01,137157.4902350654
2017-02-02,137157.4902350654
2017-02-03,137157.4902350654
2017-02-06,137157.4902350654
2017-02-07,137157.4902350654
2017-02-08,137157.4902350654
2017-02-09,137157.4902350654
2017-02-10,137157.4902350654
2017-02-13,137157.4902350654
2017-02-14,137157.4902350654
2017-02-15,137157.4902350654
2017-02-16,137157.4902350654
2017-02-17,137157.4902350654
2017-02-21,137157.4902350654
2017-02-22,137157.4902350654
2017-02-23,137157.4902350654
2017-02-24,137157.4902350654
2017-02-27,137157.4902350654
2017-02-28,137157.4902350654
2017-03-01,137157.4902350654
2017-03-02,136275.54057269235
2017-03-03,137168.2745169131
2017-03-06,138096.37922438595
2017-03-07,138701.13112437574
2017-03-08,139770.67548752128
2017-03-09,139732.5044524692
2017-03-10,139858.55784278907
2017-03-13,140653.9383939809
2017-03-14,141260.67456552116
2017-03-15,141985.04191550118
2017-03-16,143019.8524004848
2017-03-17,143019.8524004848
2017-03-20,143019.8524004848
2017-03-21,143019.8524004848
2017-03-22,143019.8524004848
2017-03-23,143019.8524004848
2017-03-24,143019.8524004848
2017-03-27,143019.8524004848
2017-03-28,143019.8524004848
2017-03-29,143019.8524004848
2017-03-30,143019.8524004848
2017-03-31,143019.8524004848
2017-04-03,143019.8524004848
2017-04-04,143019.8524004848
2017-04-05,143019.8524004848
2017-04-06,143019.8524004848
2017-04-07,143019.8524004848
2017-04-10,143019.8524004848
2017-04-11,143019.8524004848
2017-04-12,143019.8524004848
2017-04-13,143019.8524004848
2017-04-17,143019.8524004848
2017-04-18,143019.8524004848
2017-04-19,143019.8524004848
2017-04-20,143019.8524004848
2017-04-21,143019.8524004848
2017-04-24,143019.8524004848
2017-04-25,143019.8524004848
2017-04-26,143019.8524004848
2017-04-27,143019.8524004848
2017-04-28,143019.8524004848
2017-05-01,143019.8524004848
2017-05-02,143019.8524004848
2017-05-03,143019.8524004848
2017-05-04,143019.8524004848
2017-05-05,143019.8524004848
2017-05-08,143019.8524004848
2017-05-09,143019.8524004848
2017-05-10,143019.8524004848
2017-05-11,143019.8524004848
2017-05-12,143019.8524004848
2017-05-15,143019.8524004848
2017-05-16,141946.1658125806
2017-05-17,143736.36234148516
2017-05-18,143456.97360810573
2017-05-19,143495.83070194017
2017-05-22,144022.24445212356
2017-05-23,143568.01200441134
2017-05-24,142919.54325139814
2017-05-25,142738.907455326
2017-05-26,143631.18579981918
2017-05-30,144490.89266304875
2017-05-31,145415.15910490666
2017-06-01,145415.15910490666
2017-06-02,145415.15910490666
2017-06-05,145415.15910490666
2017-06-06,145415.15910490666
2017-06-07,145415.15910490666
2017-06-08,145415.15910490666
2017-06-09,145415.15910490666
2017-06-12,145415.15910490666
2017-06-13,145415.15910490666
2017-06-14,145415.15910490666
2017-06-15,145415.15910490666
2017-06-16,145003.64785075863
2017-06-19,146050.298883177
2017-06-20,145700.95601045626
2017-06-21,146756.34103378977
2017-06-22,148244.18627328746
2017-06-23,149222.87546774454
2017-06-26,149222.87546774454
2017-06-27,149222.87546774454
2017-06-28,149222.87546774454
2017-06-29,149222.87546774454
2017-06-30,149222.87546774454
2017-07-03,149222.87546774454
2017-07-05,149222.87546774454
2017-07-06,149222.87546774454
2017-07-07,149222.87546774454
2017-07-10,149222.87546774454
2017-07-11,149222.87546774454
2017-07-12,149222.87546774454
2017-07-13,149222.87546774454
2017-07-14,149222.87546774454
2017-07-17,149222.87546774454
2017-07-18,149222.87546774454
2017-07-19,149222.87546774454
2017-07-20,149222.87546774454
2017-07-21,149222.87546774454
2017-07-24,149222.87546774454
2017-07-25,149222.87546774454
2017-07-26,147944.14490696497
2017-07-27,149624.30791608838
2017-07-28,146966.63470477326
2017-07-31,148971.8049995523
2017-08-01,151548.5769091072
2017-08-02,152170.6412671794
2017-08-03,152732.1168659497
2017-08-04,153868.04530870382
2017-08-07,154865.90294036845
2017-08-08,154865.90294036845
2017-08-09,154865.90294036845
2017-08-10,154865.90294036845
2017-08-11,154865.90294036845
2017-08-14,154865.90294036845
2017-08-15,154865.90294036845
2017-08-16,154865.90294036845
2017-08-17,154865.90294036845
2017-08-18,154865.90294036845
2017-08-21,154865.90294036845
2017-08-22,154865.90294036845
2017-08-23,154865.90294036845
2017-08-24,154865.90294036845
2017-08-25,154865.90294036845
2017-08-28,154865.90294036845
2017-08-29,154865.90294036845
2017-08-30,154865.90294036845
2017-08-31,154865.90294036845
2017-09-01,154865.90294036845
2017-09-05,154865.90294036845
2017-09-06,154865.90294036845
2017-09-07,154865.90294036845
2017-09-08,154865.90294036845
2017-09-11,154865.90294036845
2017-09-12,154865.90294036845
2017-09-13,154865.90294036845
2017-09-14,154865.90294036845
2017-09-15,153487.6475717498
2017-09-18,153353.68468205893
2017-09-19,153054.32253734203
2017-09-20,155003.0245109927
2017-09-21,155088.04683118386
2017-09-22,156401.99776395917
2017-09-25,154765.84554150043
2017-09-26,155017.75382114056
2017-09-27,156762.76708299405
2017-09-28,155262.78150360944
2017-09-29,155728.67072182434
2017-10-02,156247.3712662927
2017-10-03,155244.28071169148
2017-10-04,155280.7880900838
2017-10-05,155773.17302991086
2017-10-06,155491.4274562287
2017-10-09,154606.52284832334
2017-10-10,154564.70300736572
2017-10-11,155052.20816855732
2017-10-12,155094.14803850668
2017-10-13,156196.85645301433
2017-10-16,154955.70533196372
2017-10-17,155662.00327828823
2017-10-18,157167.3066452386
2017-10-19,157416.92187799374
2017-10-20,156331.16117185267
2017-10-23,155101.97007727897
2017-10-24,150331.33465602525
2017-10-25,147693.2795000071
2017-10-26,149132.21826669743
2017-10-27,135749.31459675357
2017-10-30,135178.29938934243
2017-10-31,137885.50978454173
2017-11-01,136479.67432615205
2017-11-02,136517.3313579369
2017-11-03,136272.59058486315
2017-11-06,136934.27557434925
2017-11-07,135209.51536291768
2017-11-08,134723.03923093117
2017-11-09,134580.74351600243
2017-11-10,136772.00456226847
2017-11-13,136241.54114594098
2017-11-14,136812.53974706327
2017-11-15,137183.7377163049
2017-11-16,136914.92846752456
2017-11-17,137970.9445373703
2017-11-20,136941.8128078098
2017-11-21,136742.15630414532
2017-11-22,138370.41426081306
2017-11-24,138352.01529619153
2017-11-27,137317.24616541775
2017-11-28,136175.9187253844
2017-11-29,133318.42275222082
2017-11-30,131690.0080466718
2017-12-01,132530.77091180463
2017-12-04,132977.40607587236
2017-12-05,132549.6479875234
2017-12-06,131532.52604280016
2017-12-07,130954.20028496023
2017-12-08,130848.86490231239
2017-12-11,130575.18677050738
2017-12-12,132041.93829222643
2017-12-13,131034.92617414785
2017-12-14,132144.92628069624
2017-12-15,132704.8873868542
2017-12-18,133135.0041244172
2017-12-19,132875.3730918559
2017-12-20,132631.44218527275
2017-12-21,133451.62574560096
2017-12-22,133529.55100435446
2017-12-26,132863.9142922384
2017-12-27,133064.28540954075
2017-12-28,133744.45369930984
2017-12-29,133072.0590883014
2018-01-02,133865.9241951698
2018-01-03,135899.81634898833
2018-01-04,135291.23974813614
2018-01-05,135137.15157580026
2018-01-08,136014.38280910876
2018-01-09,134962.4591888243
2018-01-10,134959.85815162267
2018-01-11,135736.5226099377
2018-01-12,136538.51676323186
2018-01-16,135486.30459185247
2018-01-17,134267.51297572127
2018-01-18,133047.09475799807
2018-01-19,131875.9028566928
2018-01-22,133239.26239164436
2018-01-23,134004.27060192978
2018-01-24,134308.41642822517
2018-01-25,132957.639598594
2018-01-26,131001.6256202464
2018-01-29,131229.72306121228
2018-01-30,132057.56547336903
2018-01-31,131963.97987975535
2018-02-01,133501.7860809499
2018-02-02,133184.13049629895
2018-02-05,137377.0874707814
2018-02-06,137377.0874707814
2018-02-07,137377.0874707814
2018-02-08,137377.0874707814
2018-02-09,148716.66807373916
2018-02-12,148716.66807373916
2018-02-13,148716.66807373916
2018-02-14,147297.96563969902
2018-02-15,147486.91105477346
2018-02-16,148088.75524064648
2018-02-20,148788.6898296591
2018-02-21,148911.91347268023
2018-02-22,148802.2365216082
2018-02-23,149824.32709184522
2018-02-26,147697.8413577028
2018-02-27,146657.70147459785
2018-02-28,149428.31015958625
2018-03-01,149892.26667281962
2018-03-02,150600.458345989
2018-03-05,152120.7053928923
2018-03-06,152540.11555949837
2018-03-07,154150.1598967528
2018-03-08,153153.82911052485
2018-03-09,152919.03326137087
2018-03-12,155046.8260810035
2018-03-13,152169.98721920437
2018-03-14,155978.18664098124
2018-03-15,154859.19876022576
2018-03-16,154972.31996469124
2018-03-19,155256.0448793788
2018-03-20,155256.0448793788
2018-03-21,155256.0448793788
2018-03-22,155256.0448793788
2018-03-23,155256.0448793788
2018-03-26,155256.0448793788
2018-03-27,155256.0448793788
2018-03-28,155256.0448793788
2018-03-29,155256.0448793788
2018-04-02,155256.0448793788
2018-04-03,155256.0448793788
2018-04-04,155256.0448793788
2018-04-05,155256.0448793788
2018-04-06,155256.0448793788
2018-04-09,155256.0448793788
2018-04-10,155256.0448793788
2018-04-11,155256.0448793788
2018-04-12,155256.0448793788
2018-04-13,155256.0448793788
2018-04-16,155256.0448793788
2018-04-17,155256.0448793788
2018-04-18,155256.0448793788
2018-04-19,155256.0448793788
2018-04-20,155256.0448793788
2018-04-23,155256.0448793788
2018-04-24,155256.0448793788
2018-04-25,156011.9307045012
2018-04-26,156801.05384937488
2018-04-27,150316.22959419532
2018-04-30,149599.45898402715
2018-05-01,150991.85158725592
2018-05-02,150139.44849761302
2018-05-03,152802.1890329696
2018-05-04,155035.39734850626
2018-05-07,154801.13587622976
2018-05-08,155659.68321735342
2018-05-09,155130.83168874335
2018-05-10,154553.94054115028
2018-05-11,154618.12831847978
2018-05-14,154338.18065682417
2018-05-15,153493.6968980417
2018-05-16,151530.4144782553
2018-05-17,152061.13812525236
2018-05-18,151937.55682975636
2018-05-21,152121.6701892723
2018-05-22,151086.52534745762
2018-05-23,151503.87316197157
2018-05-24,150554.94695275812
2018-05-25,149817.14227253292
2018-05-29,148939.07456641644
2018-05-30,149554.66323772172
2018-05-31,146869.49271106604
2018-06-01,148496.16353772487
2018-06-04,149868.32983843266
2018-06-05,149009.37448489125
2018-06-06,148476.37329239663
2018-06-07,150400.8759104908
2018-06-08,150605.13480226172
2018-06-11,148115.95116504806
2018-06-12,147497.26375408669
2018-06-13,148925.83579392888
2018-06-14,147564.99227528338
2018-06-15,147706.3615311173
2018-06-18,146594.56895957133
2018-06-19,145151.57674236427
2018-06-20,144480.9131696361
2018-06-21,144378.36911609385
2018-06-22,143916.11240843328
2018-06-25,145007.04478135597
2018-06-26,145914.34984296744
2018-06-27,146456.57726198723
2018-06-28,146752.1984455449
2018-06-29,147261.45486964996
2018-07-02,145664.02900839155
2018-07-03,144765.77689516428
2018-07-05,144945.07678884623
2018-07-06,143467.1829987585
2018-07-09,143950.59975262615
2018-07-10,144144.13344420184
2018-07-11,144156.87992863182
2018-07-12,143227.47523220011
2018-07-13,144245.3960746781
2018-07-16,144421.90905683875
2018-07-17,143298.51881291118
2018-07-18,144262.31944943103
2018-07-19,143804.3797555982
2018-07-20,145563.25621549023
2018-07-23,143736.47996437195
2018-07-24,143847.3065428328
2018-07-25,145060.29721817755
2018-07-26,147687.9896077497
2018-07-27,147687.9896077497
2018-07-30,147687.9896077497
2018-07-31,147687.9896077497
2018-08-01,147687.9896077497
2018-08-02,147687.9896077497
2018-08-03,147687.9896077497
2018-08-06,147687.9896077497
2018-08-07,147687.9896077497
2018-08-08,147687.9896077497
2018-08-09,147687.9896077497
